candidate_rank,package_name,download_count,summary,package_version_at_cutoff,package_build_at_cutoff,package_subdir,artifact_basename,artifact_sha256,repository_url,repository_mapping_source,repository_archived,snapshot_commit,primary_language,languages_json,upstream_project_id,executable_candidate,executable_confidence,interface_status,interface_evidence_json,input_families,output_families,data_requirement,provisionally_eligible,eligible_sequence,first_200_eligible,exclusion_code,review_status,notes
536,skani,40197,skani is a fast and robust tool for calculating ANI between metagenome assembled genomes and contigs.,0.3.2,h79ce301_0,linux-64,linux-64/skani-0.3.2-h79ce301_0.conda,5b030c2b009efb39dee6f22eef930538805dbbf4442aab7ffd475d0a1e24d642,https://github.com/bluenote-1577/skani,anaconda:home,False,55d1dfd4af62ca5490f475b5596a5a7da5a8bba1,Rust,"{""Python"": 2249, ""Rust"": 1073148, ""Shell"": 1759}",bluenote-1577.skani,skani,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:skani"", ""repository:Cargo.toml:declared-executable:skani"", ""repository:README:documented-command"", ""repository:src/main.rs:rust-binary-entrypoint""]",FASTA,FASTA,UNKNOWN,True,130,True,,metadata_interface_reviewed,
537,varlociraptor,40081,"Flexible, uncertainty-aware variant calling with parameter free filtration via FDR control.",8.9.5,h24073b4_0,linux-64,linux-64/varlociraptor-8.9.5-h24073b4_0.conda,d2869c303b666197aa77ebcc9aa01e6a48cd8ef629a36cafdd1875d93c1a8f69,https://github.com/varlociraptor/varlociraptor,anaconda:dev_url,False,70ed24cc408ba6f6d6c7f4c4191a3e41ab19d0fb,Rust,"{""Dockerfile"": 360, ""Python"": 8055, ""Rust"": 1021210, ""Shell"": 535}",varlociraptor.varlociraptor,varlociraptor,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:varlociraptor"", ""repository:Cargo.toml:declared-executable:varlociraptor"", ""repository:src/bin/varlociraptor.rs:rust-binary-entrypoint""]",VCF,VCF,UNKNOWN,True,131,True,,metadata_interface_reviewed,
538,bioconductor-graph,40047,graph: A package to handle graph data structures,1.88.1,r45h01b2380_0,linux-64,linux-64/bioconductor-graph-1.88.1-r45h01b2380_0.conda,84e6a4b3686c71364b49814f7143ee6523f2717e147ddea83351f9d045bf1d5d,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
539,perl-cpan-meta-check,39994,Verify requirements in a CPAN::Meta object,0.014,pl5321hdfd78af_1,noarch,noarch/perl-cpan-meta-check-0.014-pl5321hdfd78af_1.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
540,voronota,39772,Compute Voronoi diagram vertices for macromolecular structures,1.29.4781,h2e9e3d7_0,linux-64,linux-64/voronota-1.29.4781-h2e9e3d7_0.conda,086935abe629702225860f08b5abd24af19a1dd576e43a182fb625fc3b0591b5,https://github.com/kliment-olechnovic/voronota,anaconda:dev_url,False,a33378f78ebcc8de730c8d80ea8325ca09cc73a4,C++,"{""C"": 2195, ""C++"": 39398865, ""CMake"": 3431, ""GLSL"": 27801, ""HTML"": 40885, ""JavaScript"": 39238, ""Python"": 246531, ""R"": 6175, ""Roff"": 2596, ""SWIG"": 2096, ""Shell"": 763999}",kliment-olechnovic.voronota,voronota,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:voronota"", ""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,True,132,True,,metadata_interface_reviewed,
541,mcl,39473,MCL - a cluster algorithm for graphs,22.282,pl5321h7b50bb2_4,linux-64,linux-64/mcl-22.282-pl5321h7b50bb2_4.tar.bz2,c91e9f49d27199ac595c001749ad166818ddbbb81c682d50d598f4811bbd921e,https://github.com/micans/mcl,anaconda:dev_url,False,8c99282548e066cebe33926e5c4949aacfc05c64,C,"{""C"": 1367121, ""M4"": 15030, ""Makefile"": 8448, ""Perl"": 101546, ""PostScript"": 215819, ""Python"": 5975, ""R"": 12984, ""Shell"": 137789}",micans.mcl,clm;clxdo;mcl;mcx;mcxarray;mcxdeblast;mcxdump;mcxi;mcxload;mcxmap;mcxsubs,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:clm"", ""bioconda-meta.yaml:test.commands:clxdo"", ""bioconda-meta.yaml:test.commands:mcl"", ""bioconda-meta.yaml:test.commands:mcx"", ""bioconda-meta.yaml:test.commands:mcxarray"", ""bioconda-meta.yaml:test.commands:mcxdeblast"", ""bioconda-meta.yaml:test.commands:mcxdump"", ""bioconda-meta.yaml:test.commands:mcxi"", ""bioconda-meta.yaml:test.commands:mcxload"", ""bioconda-meta.yaml:test.commands:mcxmap"", ""bioconda-meta.yaml:test.commands:mcxsubs"", ""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,True,133,True,,metadata_interface_reviewed,
542,bioconductor-ancombc,39460,Microbiome differential abudance and correlation analyses with bias correction,2.12.0,r45hdfd78af_0,noarch,noarch/bioconductor-ancombc-2.12.0-r45hdfd78af_0.conda,0492a6db8691ad12e9c0a164bbd31ff4495e4a42edb1240e96f49aa9b921b254,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
543,pyspoa,39214,Python binding to spoa library.,0.3.2,py313h7fbb527_1,linux-64,linux-64/pyspoa-0.3.2-py313h7fbb527_1.conda,aff751dddf410cd725de3835d7f930c2e32723526df9c09fd2cf2d1b0ce6d813,https://github.com/nanoporetech/spoa,anaconda:dev_url,,,,{},nanoporetech.spoa,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,Mapped GitHub repository was unavailable
544,perl-class-inspector,39108,Get information about a class and its structure,1.36,pl5321hdfd78af_0,noarch,noarch/perl-class-inspector-1.36-pl5321hdfd78af_0.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
545,perl-graph,38961,a Perl extension for keeping data partially sorted,0.9735,pl5321hdfd78af_0,noarch,noarch/perl-graph-0.9735-pl5321hdfd78af_0.tar.bz2,6510ce15d497844ea030b9b388e2b262bd527f867271b92a281f66177e2b3d5b,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
546,bioconductor-protgenerics,38682,Generic infrastructure for Bioconductor mass spectrometry packages,1.42.0,r45hdfd78af_0,noarch,noarch/bioconductor-protgenerics-1.42.0-r45hdfd78af_0.conda,6ca3d0107b3ab71c77ad3dfce4c50663a11e617eeefefa2ffacae1158cbfbfb0,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
547,bioconductor-treesummarizedexperiment,38407,TreeSummarizedExperiment: a S4 Class for Data with Tree Structures,2.18.0,r45hdfd78af_0,noarch,noarch/bioconductor-treesummarizedexperiment-2.18.0-r45hdfd78af_0.conda,71f6361e89be5699e3aa35d5a2a7e9496865b188a610e69a161fc98e1db3476c,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
548,parallel,38262,,20170422,pl5.22.0_0,linux-64,linux-64/parallel-20170422-pl5.22.0_0.tar.bz2,,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
549,perl-file-path,38215,Create or remove directory trees,2.16,pl526_0,linux-64,linux-64/perl-file-path-2.16-pl526_0.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
550,c-ares,38041,c-ares is a C library for asynchronous DNS requests (including name resolves),1.11.0,h470a237_1,linux-64,linux-64/c-ares-1.11.0-h470a237_1.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
551,perl-file-temp,37971,,0.2304,pl526_2,linux-64,linux-64/perl-file-temp-0.2304-pl526_2.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
552,bioconductor-mia,37880,Microbiome analysis,1.18.0,r45h55fe1e3_1,linux-64,linux-64/bioconductor-mia-1.18.0-r45h55fe1e3_1.conda,c5da91d34d5dcf46f9849d0e433d016c2d67086d24f38a0002f2a3c4e5dd724c,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
553,igblast,37660,A tool for analyzing immunoglobulin (IG) and T cell receptor (TR) sequences,1.22.0,h0bb26bb_2,linux-64,linux-64/igblast-1.22.0-h0bb26bb_2.conda,db156bdd813c1f0e41fd5278a444e69277792754b937a45f538e9dc4edb3831d,,,,,,{},,igblastn;igblastp;makeigblastdb,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:igblastn"", ""bioconda-meta.yaml:test.commands:igblastp"", ""bioconda-meta.yaml:test.commands:makeigblastdb""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
554,deblur,37467,Deblur is a greedy deconvolution algorithm based on known read error profiles.,1.1.1,pyhdfd78af_0,noarch,noarch/deblur-1.1.1-pyhdfd78af_0.tar.bz2,,https://github.com/biocore/deblur,anaconda:home,False,097bdc634783b75390f058835fe04cd258168a1f,Python,"{""Python"": 164734}",biocore.deblur,deblur,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:deblur"", ""repository:README:documented-command"", ""repository:scripts/deblur:launcher""]",UNKNOWN,UNKNOWN,UNKNOWN,True,134,True,,metadata_interface_reviewed,
555,any2fasta,37367,Convert various sequence formats to FASTA,0.8.1,hdfd78af_0,noarch,noarch/any2fasta-0.8.1-hdfd78af_0.conda,35c10e5bdb85f157fa40b4d646ba80652c9c40de996a3917151617796e801a83,https://github.com/tseemann/any2fasta,anaconda:home,False,70ba375452568dc005102aadd95064ec8b8dbdc1,Perl,"{""Clarion"": 619, ""Gnuplot"": 4037, ""Perl"": 11912, ""Shell"": 4213, ""TeX"": 1766}",tseemann.any2fasta,any2fasta,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:any2fasta"", ""repository:README:documented-command""]",FASTA,FASTA,UNKNOWN,True,135,True,,metadata_interface_reviewed,
556,snakefmt,37334,The uncompromising Snakemake code formatter.,2.0.3,pyhdfd78af_0,noarch,noarch/snakefmt-2.0.3-pyhdfd78af_0.conda,6c4bbdece7aa0190dcd8ae3733e10d83cd53e6ba04ff8064634f01e099f2f352,https://github.com/snakemake/snakefmt,anaconda:dev_url,False,fdfb5d929c2a630a7c705a3d70dbdd69ed44334b,Python,"{""Lua"": 4520, ""Makefile"": 1721, ""Python"": 296612, ""Vim Script"": 2927}",snakemake.snakefmt,snakefmt,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:snakefmt"", ""repository:README:documented-command"", ""repository:pyproject.toml:declared-executable:snakefmt""]",UNKNOWN,UNKNOWN,UNKNOWN,True,136,True,,metadata_interface_reviewed,
557,perl-test-pod,37228,check for POD errors in files,1.52,pl5321hdfd78af_1,noarch,noarch/perl-test-pod-1.52-pl5321hdfd78af_1.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
558,perl-sort-naturally,37206,"sort lexically, but sort numeral parts numerically",1.03,pl5321hdfd78af_3,noarch,noarch/perl-sort-naturally-1.03-pl5321hdfd78af_3.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
559,novoalign,37022,"Powerful tool designed for mapping of short reads onto a reference genome from Illumina, Ion Torrent, and 454 NGS platforms",4.03.04,h5ca1c30_4,linux-64,linux-64/novoalign-4.03.04-h5ca1c30_4.tar.bz2,a4521504246ed534e9be9b281da2ee7b43b92574c232a2a7c2ffab1dec2a367c,,,,,,{},,novoalign;novomethyl;novosort;novoutil,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:novoalign"", ""bioconda-meta.yaml:test.commands:novomethyl"", ""bioconda-meta.yaml:test.commands:novosort"", ""bioconda-meta.yaml:test.commands:novoutil""]",FASTA,FASTA,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
560,whatshap,36963,Phase genomic variants using DNA sequencing reads (haplotype assembly).,2.8,py39h2de1943_0,linux-64,linux-64/whatshap-2.8-py39h2de1943_0.tar.bz2,de93596d09cf635bab4f664e4333f015185d6ff39b9b1a65584b12569472843b,https://github.com/whatshap/whatshap,anaconda:dev_url,False,f07423a7ba0c7609e7d4d5c73fb5e4e240057830,Python,"{""C"": 389, ""C++"": 822906, ""CMake"": 3692, ""Cython"": 85484, ""Makefile"": 3125, ""Python"": 893443}",whatshap.whatshap,whatshap,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:whatshap"", ""repository:pyproject.toml:declared-executable:whatshap""]",FASTQ;FASTA;VCF,FASTQ;FASTA;VCF;report/plot,UNKNOWN,True,137,True,,metadata_interface_reviewed,
561,perl-bio-bigfile,36783,Low-level interface to BigWig & BigBed files,1.07,pl5321h41f7678_7,linux-64,linux-64/perl-bio-bigfile-1.07-pl5321h41f7678_7.conda,3e00f13de9642aa4cd387ef94adfce1d653315e04fa1e1a44be65cb093edf2ca,https://github.com/ucscGenomeBrowser/kent,bioconda:source_url,False,43697ed2271f7819ef6d6f1947c0b404a508539a,C,"{""ActionScript"": 26888, ""AngelScript"": 749839, ""AppleScript"": 2107, ""Awk"": 42558, ""BitBake"": 1207, ""C"": 43842354, ""C++"": 119752, ""CAP CDS"": 3329, ""CSS"": 368782, ""Dockerfile"": 2417, ""Gherkin"": 64, ""Gnuplot"": 278017, ""HTML"": 26897488, ""Java"": 174889, ""JavaScript"": 3494851, ""Jupyter Notebook"": 9410, ""Logos"": 220, ""Lua"": 21602, ""Makefile"": 1102488, ""PHP"": 190460, ""Pascal"": 256, ""Pep8"": 1734, ""Perl"": 4259789, ""PostScript"": 225917, ""Python"": 5080150, ""R"": 20261, ""Raku"": 20302, ""RenderScript"": 6487, ""Roff"": 435, ""Ruby"": 145197, ""Shell"": 28000239, ""TSQL"": 25995, ""Tcl"": 35359, ""VBScript"": 1579, ""Yacc"": 5972, ""q"": 120, ""sed"": 9929}",ucscgenomebrowser.kent,,none,excluded,"[""upstream-description:library-only""]",BED,BED,UNKNOWN,False,,False,LIBRARY_ONLY,metadata_interface_reviewed,
562,bioconductor-annotationfilter,36773,Facilities for Filtering Bioconductor Annotation Resources,1.34.0,r45hdfd78af_0,noarch,noarch/bioconductor-annotationfilter-1.34.0-r45hdfd78af_0.conda,15f3845610dec330ac77c0f7750e8e9fa053e868a16144b9de61f8b90f39a80f,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",GFF,GFF,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
563,bioconductor-microbiome,36710,Microbiome Analytics,1.32.0,r45hdfd78af_0,noarch,noarch/bioconductor-microbiome-1.32.0-r45hdfd78af_0.conda,bab92ff83e7308fefee251c97a8a3375bceedfa2ccbaa4a71430797ef3949c9c,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
564,dr-disco,36562,Dr. Disco: fusion gene and genomic breakpoint detection in random hexamer RNA-seq data,0.18.3,pyh086e186_0,noarch,noarch/dr-disco-0.18.3-pyh086e186_0.tar.bz2,,https://github.com/yhoogstrate/dr-disco,anaconda:home,False,147604d1cb4dcf56f924aa0d79e3363475a4b2c2,Python,"{""Python"": 336241, ""Shell"": 10236}",yhoogstrate.dr-disco,dr-disco,explicit_metadata,confirmed_end_user_cli,"[""repository:README:documented-command"", ""repository:bin/dr-disco:launcher""]",UNKNOWN,UNKNOWN,UNKNOWN,True,138,True,,metadata_interface_reviewed,
565,parasail,36267,Pairwise Sequence Alignment Library,2.6.2,h5ca1c30_1,linux-64,linux-64/parasail-2.6.2-h5ca1c30_1.tar.bz2,fef4d5261876e3557b54be5897c786df1ad35618aa5bf393d02bd6b45002b226,https://github.com/jeffdaily/parasail,anaconda:dev_url,False,fb985ee4f2302c72c87d7d56443712b2d920b106,C,"{""C"": 31426674, ""C++"": 208127, ""CMake"": 77667, ""M4"": 105899, ""Makefile"": 53834, ""Meson"": 25752, ""Python"": 147028, ""Roff"": 1172, ""Shell"": 1677}",jeffdaily.parasail,parasail_aligner,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:parasail_aligner""]",FASTA,FASTA,UNKNOWN,True,139,True,,metadata_interface_reviewed,
566,taxonkit,36017,A Cross-platform and Efficient NCBI Taxonomy Toolkit,0.20.0,h9ee0642_1,linux-64,linux-64/taxonkit-0.20.0-h9ee0642_1.conda,30e9ba14e337b2685deb4e90abc2b4a9e752b0ea68bc9c23feb5c9e345696cac,https://github.com/shenwei356/taxonkit,anaconda:home,False,1cb00eff21ca4c1196b5c2b9a0361dcb491aba93,Go,"{""Go"": 205390, ""Perl"": 4070, ""Python"": 865, ""R"": 24389, ""Shell"": 1609}",shenwei356.taxonkit,taxonkit,explicit_metadata,confirmed_end_user_cli,"[""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,UNSUPPORTED_PRIMARY_LANGUAGE,metadata_interface_reviewed,
567,pyabpoa,36001,pyabpoa: SIMD-based partial order alignment using adaptive band,1.5.6,py310h5a5e57a_0,linux-64,linux-64/pyabpoa-1.5.6-py310h5a5e57a_0.conda,5b7521fcf65a47e9dc69410c580088c2199068c13a681621d83ece8bcc807954,https://github.com/yangao07/abPOA,anaconda:dev_url,False,1b7cb00d992980671d904277e1dda87101b04f20,C,"{""C"": 559517, ""CMake"": 9259, ""Cython"": 20693, ""Makefile"": 7427, ""Python"": 6901, ""Shell"": 14704}",yangao07.abpoa,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
568,coot-headless,35834,Coot Headless API - Software for macromolecular model building.,1.3.1,py312hfd03e30_0,linux-64,linux-64/coot-headless-1.3.1-py312hfd03e30_0.conda,5fc560b10c20e413b4140310e03c0c72c50213b4f61c1434c67f3c82d15229c5,https://github.com/pemsley/coot,anaconda:dev_url,False,443533a5e339b34f361a6b7378520584e9b16a85,C++,"{""Awk"": 17039, ""Batchfile"": 9957, ""C"": 914972, ""C++"": 30056282, ""CMake"": 58083, ""Emacs Lisp"": 7202, ""GLSL"": 203670, ""HTML"": 38390, ""Jupyter Notebook"": 1281255, ""M4"": 249619, ""Makefile"": 194237, ""NSIS"": 37972, ""Perl"": 87933, ""Python"": 2571367, ""R"": 11179, ""Ruby"": 2106, ""Rust"": 3706, ""SWIG"": 374486, ""Scheme"": 1041664, ""Shell"": 886212, ""TeX"": 2003, ""Tree-sitter Query"": 168190}",pemsley.coot,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
569,trf,35824,Tandem Repeats Finder is a program to locate and display tandem repeats in DNA sequences.,4.10.0rc2,h7b50bb2_0,linux-64,linux-64/trf-4.10.0rc2-h7b50bb2_0.tar.bz2,45eb354cd04a0a13496489544eee542d2069bb938c8135762e0d7f0e33071b82,https://github.com/Benson-Genomics-Lab/TRF,anaconda:dev_url,False,355c1f92b24f6b2e71650eda3549d46f0316e571,C,"{""C"": 216371, ""M4"": 947, ""Makefile"": 47630, ""Shell"": 53491}",benson-genomics-lab.trf,,none,excluded,"[""repository-metadata:no-end-user-cli-found""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,NO_END_USER_CLI,metadata_interface_reviewed,
570,perl-biox-seq,35727,a basic but fast biological sequence object and associated parsers,0.008009,pl5321hdfd78af_0,noarch,noarch/perl-biox-seq-0.008009-pl5321hdfd78af_0.tar.bz2,,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
571,raxml-ng,35650,"RAxML Next Generation: faster, easier-to-use and more flexible.",2.0.2,h870a6a7_0,linux-64,linux-64/raxml-ng-2.0.2-h870a6a7_0.conda,0ee4ffee03cbf2dc856e1a42ad324cd83ecf46fb77df52cb6fb06e0cf3ff928a,https://github.com/amkozlov/raxml-ng,anaconda:dev_url,False,861756d02f82ec81fe72ef49e697db78cc377d76,C,"{""C"": 1559974, ""C++"": 900911, ""CMake"": 15046, ""CSS"": 278, ""Dockerfile"": 1065, ""Groovy"": 3933, ""Python"": 3695, ""Shell"": 749}",amkozlov.raxml-ng,raxml-ng;raxml-ng-mpi,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:raxml-ng"", ""bioconda-meta.yaml:test.commands:raxml-ng-mpi"", ""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,True,140,True,,metadata_interface_reviewed,
572,bioconductor-ensembldb,35612,Utilities to create and use Ensembl-based annotation databases,2.34.0,r45hdfd78af_0,noarch,noarch/bioconductor-ensembldb-2.34.0-r45hdfd78af_0.conda,5abaae581936ba8451b8b9e19449d1ea8ede136cbbebbeff9ee94116ddfb295e,,,,,,{},,,none,unknown,"[""repository-metadata:tree-unavailable""]",GFF,GFF,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
573,ra,35241,Ra is short for RNA Assembler and it is a C++ implementation of an overlap-layout-consensus transcriptome assembler.,0.9,h503566f_8,linux-64,linux-64/ra-0.9-h503566f_8.conda,3cd8e471026d0dbdc10208087d75fd908bba9ac256f9426e5454554036a27955,https://github.com/mariokostelac/ra,bioconda:source_url,False,88e6591c982c1916a840db2ead4c2d07cfd071f1,C++,"{""C++"": 314938, ""Makefile"": 9700, ""Python"": 2496, ""Shell"": 1401}",mariokostelac.ra,ra,explicit_metadata,confirmed_end_user_cli,"[""repository:README:documented-command""]",UNKNOWN,UNKNOWN,UNKNOWN,True,141,True,,metadata_interface_reviewed,
574,kma,35229,"KMA is a mapping method designed to map raw reads directly against redundant databases, in an ultra-fast manner using seed and extend.",1.6.11,h118bc1c_0,linux-64,linux-64/kma-1.6.11-h118bc1c_0.conda,4d75baf59ae9aa707ffbc34f30a1ce0121884cf27d15fe7720329e1f2963026a,,,,,,{},,kma,explicit_metadata,confirmed_end_user_cli,"[""bioconda-meta.yaml:test.commands:kma""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
575,perl-bio-procedural,35094,Simple low-dependency procedural interfaces to BioPerl,1.7.4,pl5321hdfd78af_1,noarch,noarch/perl-bio-procedural-1.7.4-pl5321hdfd78af_1.conda,5f057b680ac4071b6d5ab4c69fed47244d5ebed63e0c91b84d332a2906cacdef,,,,,,{},,,none,excluded,"[""upstream-description:library-only""]",UNKNOWN,UNKNOWN,UNKNOWN,False,,False,SNAPSHOT_UNRESOLVED,metadata_interface_reviewed,
